threshold,accuracy,acceptance_rate,fnr,tnr,tpr,fpr,ece,brier,tp,fp,tn,fn,precision,recall,f1_score,correct,total
0.3232,0.4300,1.0000,0.0000,0.0000,1.0000,1.0000,0.1065,0.2480,43,57,0,0,0.4300,1.0000,0.6014,43,100
0.3333,0.4400,0.9900,0.0000,0.0175,1.0000,0.9825,0.1165,0.2480,43,56,1,0,0.4343,1.0000,0.6056,44,100
0.3434,0.4400,0.9900,0.0000,0.0175,1.0000,0.9825,0.1165,0.2480,43,56,1,0,0.4343,1.0000,0.6056,44,100
0.3535,0.4400,0.9900,0.0000,0.0175,1.0000,0.9825,0.1165,0.2480,43,56,1,0,0.4343,1.0000,0.6056,44,100
0.3636,0.4600,0.9500,0.0233,0.0702,0.9767,0.9298,0.1365,0.2480,42,53,4,1,0.4421,0.9767,0.6087,46,100
0.3737,0.4700,0.8800,0.0930,0.1404,0.9070,0.8596,0.1465,0.2480,39,49,8,4,0.4432,0.9070,0.5954,47,100
0.3838,0.4500,0.6800,0.3488,0.2982,0.6512,0.7018,0.1265,0.2480,28,40,17,15,0.4118,0.6512,0.5045,45,100
0.3939,0.4300,0.4600,0.6279,0.4737,0.3721,0.5263,0.1065,0.2480,16,30,27,27,0.3478,0.3721,0.3596,43,100
0.4040,0.4500,0.2800,0.8140,0.6491,0.1860,0.3509,0.1065,0.2480,8,20,37,35,0.2857,0.1860,0.2254,45,100
0.4141,0.5200,0.1700,0.8605,0.8070,0.1395,0.1930,0.1261,0.2480,6,11,46,37,0.3529,0.1395,0.2000,52,100
0.4242,0.5700,0.0600,0.9302,0.9474,0.0698,0.0526,0.1761,0.2480,3,3,54,40,0.5000,0.0698,0.1224,57,100
0.4343,0.5700,0.0200,0.9767,0.9825,0.0233,0.0175,0.1761,0.2480,1,1,56,42,0.5000,0.0233,0.0444,57,100
0.4444,0.5600,0.0100,1.0000,0.9825,0.0000,0.0175,0.1661,0.2480,0,1,56,43,0.0000,0.0000,0.0000,56,100
0.4545,0.5600,0.0100,1.0000,0.9825,0.0000,0.0175,0.1661,0.2480,0,1,56,43,0.0000,0.0000,0.0000,56,100
0.4646,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.4747,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.4848,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.4949,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.5051,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.5152,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.5253,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.5354,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.5455,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.5556,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.5657,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.5758,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.5859,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.5960,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.6061,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.6162,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.6263,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.6364,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.6465,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.6566,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.6667,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.6768,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.6869,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.6970,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.7071,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.7172,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.7273,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.7374,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.7475,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.7576,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.7677,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.7778,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.7879,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.7980,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.8081,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.8182,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.8283,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.8384,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.8485,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.8586,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.8687,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.8788,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.8889,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.8990,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.9091,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.9192,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.9293,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.9394,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.9495,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.9596,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.9697,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.9798,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
0.9899,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
1.0000,0.5700,0.0000,1.0000,1.0000,0.0000,0.0000,0.1761,0.2480,0,0,57,43,0.0000,0.0000,0.0000,57,100
