threshold,accuracy,acceptance_rate,fnr,tnr,tpr,fpr,ece,brier,tp,fp,tn,fn,precision,recall,f1_score,correct,total
0.1818,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.1919,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.2020,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.2121,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.2222,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.2323,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.2424,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.2525,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.2626,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.2727,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.2828,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.2929,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.3030,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.3131,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.3232,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.3333,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.3434,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.3535,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.3636,0.4400,1.0000,0.0000,0.0000,1.0000,1.0000,0.0295,0.2464,44,56,0,0,0.4400,1.0000,0.6111,44,100
0.3737,0.4200,0.9800,0.0455,0.0000,0.9545,1.0000,0.0095,0.2464,42,56,0,2,0.4286,0.9545,0.5915,42,100
0.3838,0.4700,0.8900,0.0909,0.1250,0.9091,0.8750,0.0595,0.2464,40,49,7,4,0.4494,0.9091,0.6015,47,100
0.3939,0.4900,0.7700,0.2045,0.2500,0.7955,0.7500,0.0795,0.2464,35,42,14,9,0.4545,0.7955,0.5785,49,100
0.4040,0.5200,0.5800,0.3864,0.4464,0.6136,0.5536,0.1095,0.2464,27,31,25,17,0.4655,0.6136,0.5294,52,100
0.4141,0.5700,0.4100,0.5227,0.6429,0.4773,0.3571,0.1595,0.2464,21,20,36,23,0.5122,0.4773,0.4941,57,100
0.4242,0.5600,0.2400,0.7273,0.7857,0.2727,0.2143,0.1495,0.2464,12,12,44,32,0.5000,0.2727,0.3529,56,100
0.4343,0.5500,0.1500,0.8409,0.8571,0.1591,0.1429,0.1395,0.2464,7,8,48,37,0.4667,0.1591,0.2373,55,100
0.4444,0.5700,0.0700,0.9091,0.9464,0.0909,0.0536,0.1595,0.2464,4,3,53,40,0.5714,0.0909,0.1569,57,100
0.4545,0.5600,0.0400,0.9545,0.9643,0.0455,0.0357,0.1495,0.2464,2,2,54,42,0.5000,0.0455,0.0833,56,100
0.4646,0.5600,0.0200,0.9773,0.9821,0.0227,0.0179,0.1495,0.2464,1,1,55,43,0.5000,0.0227,0.0435,56,100
0.4747,0.5500,0.0100,1.0000,0.9821,0.0000,0.0179,0.1395,0.2464,0,1,55,44,0.0000,0.0000,0.0000,55,100
0.4848,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.4949,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.5051,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.5152,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.5253,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.5354,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.5455,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.5556,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.5657,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.5758,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.5859,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.5960,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.6061,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.6162,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.6263,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.6364,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.6465,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.6566,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.6667,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.6768,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.6869,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.6970,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.7071,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.7172,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.7273,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.7374,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.7475,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.7576,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.7677,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.7778,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.7879,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.7980,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.8081,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.8182,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.8283,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.8384,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.8485,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.8586,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.8687,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.8788,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.8889,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.8990,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.9091,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.9192,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.9293,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.9394,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.9495,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.9596,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.9697,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.9798,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
0.9899,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
1.0000,0.5600,0.0000,1.0000,1.0000,0.0000,0.0000,0.1495,0.2464,0,0,56,44,0.0000,0.0000,0.0000,56,100
